INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1, 1, 'SWASTA', 690374, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (104, 104, 'PENELITIAN DINKES', 327865, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (105, 105, 'BUMN', 273965, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (106, 106, 'PENELITIAN TESIS', 490352, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (107, 107, 'PENELITIAN DINKES', 296615, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (108, 108, 'PENELITIAN DINKES', 381826, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (109, 109, 'BUMN', 536142, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (110, 110, 'PENELITIAN DINKES', 686386, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (111, 111, 'PENELITIAN MAHASISWA', 574666, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (112, 112, 'PENELITIAN KESEHATAN', 284534, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (113, 113, 'PENELITIAN DOKTOR', 577457, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (114, 114, 'PENELITIAN KESEHATAN', 428978, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (115, 115, 'PENELITIAN DINKES', 446243, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (116, 116, 'PENELITIAN DINKES', 366652, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (117, 117, 'PENELITIAN DOKTOR', 668747, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (118, 118, 'SWASTA', 499682, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (119, 119, 'BUMN', 388934, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (120, 120, 'PENELITIAN DINKES', 361903, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (121, 121, 'SWASTA', 594490, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (122, 122, 'SWASTA', 338624, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (123, 123, 'BUMN', 645868, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (124, 124, 'SWASTA', 367466, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (125, 125, 'PENELITIAN DINKES', 677965, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (126, 126, 'PENELITIAN KESEHATAN', 341027, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (127, 127, 'PENELITIAN KESEHATAN', 623030, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (128, 128, 'PENELITIAN DINKES', 278512, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (129, 129, 'SWASTA', 430101, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (130, 130, 'PENELITIAN DOKTOR', 568289, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (131, 131, 'PENELITIAN MAHASISWA', 658334, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (132, 132, 'SWASTA', 416859, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (133, 133, 'PENELITIAN DOKTOR', 491521, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (134, 134, 'SWASTA', 675142, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (135, 135, 'PENELITIAN TESIS', 667132, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (136, 136, 'PENELITIAN DOKTOR', 553265, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (137, 137, 'PENELITIAN DINKES', 356360, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (138, 138, 'PENELITIAN DOKTOR', 597997, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (139, 139, 'PENELITIAN DINKES', 652931, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (140, 140, 'PENELITIAN KESEHATAN', 677965, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (141, 141, 'PENELITIAN DOKTOR', 432163, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (142, 142, 'PENELITIAN MAHASISWA', 506402, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (143, 143, 'PENELITIAN KESEHATAN', 634745, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (144, 144, 'PENELITIAN DINKES', 363603, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (145, 145, 'BUMN', 567853, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (146, 146, 'SWASTA', 553592, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (147, 147, 'BUMN', 537018, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (148, 148, 'PENELITIAN DINKES', 402251, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (150, 150, 'PENELITIAN DINKES', 660958, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (149, 149, 'PENELITIAN MAHASISWA', 336228, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (151, 151, 'SWASTA', 428948, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (152, 152, 'PENELITIAN DOKTOR', 445999, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (153, 153, 'BUMN', 419136, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (154, 154, 'BUMN', 511720, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (155, 155, 'SWASTA', 661024, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (156, 156, 'PENELITIAN DOKTOR', 689439, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (157, 157, 'PENELITIAN MAHASISWA', 431992, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (158, 158, 'PENELITIAN DOKTOR', 659298, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (159, 159, 'PENELITIAN MAHASISWA', 499855, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (160, 160, 'PENELITIAN TESIS', 561756, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (161, 161, 'BUMN', 476150, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (162, 162, 'SWASTA', 659785, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (163, 163, 'PENELITIAN KESEHATAN', 487459, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (164, 164, 'BUMN', 524929, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (165, 165, 'BUMN', 510761, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (166, 166, 'PENELITIAN DINKES', 320745, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (167, 167, 'PENELITIAN KESEHATAN', 302859, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (168, 168, 'SWASTA', 550202, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (169, 169, 'PENELITIAN MAHASISWA', 390200, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (170, 170, 'PENELITIAN KESEHATAN', 374389, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (171, 171, 'BUMN', 369342, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (172, 172, 'SWASTA', 582810, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (173, 173, 'PENELITIAN DOKTOR', 343190, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (174, 174, 'BUMN', 535899, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (175, 175, 'PENELITIAN KESEHATAN', 433852, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (176, 176, 'PENELITIAN KESEHATAN', 477446, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (177, 177, 'PENELITIAN DOKTOR', 371485, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (178, 178, 'BUMN', 372436, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (179, 179, 'PENELITIAN MAHASISWA', 485874, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (180, 180, 'SWASTA', 354948, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (181, 181, 'PENELITIAN MAHASISWA', 386875, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (182, 182, 'PENELITIAN TESIS', 470050, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (183, 183, 'PENELITIAN TESIS', 636777, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (184, 184, 'PENELITIAN DOKTOR', 511062, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (185, 185, 'BUMN', 579064, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (186, 186, 'SWASTA', 563377, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (187, 187, 'BUMN', 424973, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (188, 188, 'PENELITIAN TESIS', 516741, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (189, 189, 'PENELITIAN DINKES', 431992, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (190, 190, 'PENELITIAN KESEHATAN', 474536, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (192, 192, 'BUMN', 379471, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (191, 191, 'PENELITIAN MAHASISWA', 303212, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (193, 193, 'PENELITIAN MAHASISWA', 585087, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (195, 195, 'PENELITIAN DOKTOR', 628948, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (194, 194, 'BUMN', 641018, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (196, 196, 'BUMN', 289229, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (197, 197, 'PENELITIAN DINKES', 282820, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (198, 198, 'PENELITIAN KESEHATAN', 471563, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (199, 199, 'PENELITIAN TESIS', 689176, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (200, 200, 'BUMN', 338674, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (201, 201, 'PENELITIAN KESEHATAN', 330180, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (202, 202, 'SWASTA', 476447, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (203, 203, 'PENELITIAN TESIS', 329937, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
