INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (1, 1, 'PENGARUH JAMBI TERHADAP BAKIONO HALIM', '2020-07-15', '2021-06-09', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (69, 69, 'PENGARUH SULAWESI TENGAH TERHADAP ADE LATUPONO S.E.', '2020-09-06', '2021-06-11', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (70, 70, 'PENGARUH SUMATERA UTARA TERHADAP AYU MAHESWARI', '2020-08-17', '2021-06-21', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (71, 71, 'PENGARUH PAPUA BARAT TERHADAP VANESA SALMA S.SOS', '2020-11-15', '2021-06-27', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (72, 72, 'PENGARUH SULAWESI TENGAH TERHADAP IRNANTO ARDANA S.I.KOM', '2020-07-28', '2021-06-20', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (73, 73, 'PENGARUH KALIMANTAN SELATAN TERHADAP DALIONO SUWARNO', '2020-11-16', '2021-06-15', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (74, 74, 'PENGARUH JAWA TIMUR TERHADAP KENARI SURYONO', '2021-03-23', '2021-06-16', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (75, 75, 'PENGARUH JAWA TIMUR TERHADAP NADA MELANI', '2020-10-27', '2021-06-12', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (76, 76, 'PENGARUH BALI TERHADAP OMAR WASKITA', '2021-03-29', '2021-06-22', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (77, 77, 'PENGARUH MALUKU UTARA TERHADAP TRI RIYANTI', '2020-10-18', '2021-06-26', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (79, 79, 'PENGARUH NUSA TENGGARA TIMUR TERHADAP GAWATI SUDIATI S.KED', '2021-02-09', '2021-06-18', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (78, 78, 'PENGARUH KALIMANTAN UTARA TERHADAP DALIMA WASTUTI', '2021-03-19', '2021-06-23', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (80, 80, 'PENGARUH PAPUA TERHADAP NIYAGA SAEFULLAH S.IP', '2021-01-14', '2021-06-27', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (81, 81, 'PENGARUH BENGKULU TERHADAP PATRICIA YUNIAR S.E.', '2020-11-09', '2021-06-20', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (82, 82, 'PENGARUH SULAWESI SELATAN TERHADAP DADAP HERMAWAN', '2020-07-17', '2021-06-14', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (83, 83, 'PENGARUH DI YOGYAKARTA TERHADAP YESSI JUWITA S.I.KOM', '2020-11-03', '2021-06-23', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (84, 84, 'PENGARUH PAPUA TERHADAP TIRA NURLAELA S.PD', '2020-10-05', '2021-06-16', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (85, 85, 'PENGARUH GORONTALO TERHADAP SAFINA WIJAYANTI', '2021-04-06', '2021-06-12', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (86, 86, 'PENGARUH JAWA TENGAH TERHADAP HAFSHAH RAHAYU', '2021-01-04', '2021-06-24', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (87, 87, 'PENGARUH SULAWESI TENGAH TERHADAP HESTI HANDAYANI', '2021-06-06', '2021-06-13', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (88, 88, 'PENGARUH ACEH TERHADAP CENGKAL GUNAWAN', '2020-12-17', '2021-06-11', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (89, 89, 'PENGARUH JAWA TENGAH TERHADAP GALAK HABIBI', '2020-07-20', '2021-06-19', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (90, 90, 'PENGARUH GORONTALO TERHADAP TARI MULYANI', '2020-10-29', '2021-06-15', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (91, 91, 'PENGARUH KALIMANTAN TENGAH TERHADAP SETYA KUSUMO', '2021-05-28', '2021-06-22', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (92, 92, 'PENGARUH SULAWESI UTARA TERHADAP YONO HARYANTO', '2021-04-25', '2021-06-13', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (93, 93, 'PENGARUH DKI JAKARTA TERHADAP JULI PUTRI', '2020-10-10', '2021-06-23', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (94, 94, 'PENGARUH DKI JAKARTA TERHADAP KACUNG HABIBI', '2020-09-19', '2021-06-29', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (95, 95, 'PENGARUH SULAWESI UTARA TERHADAP OPHELIA NASYIAH', '2020-09-18', '2021-06-26', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (96, 96, 'PENGARUH JAWA TIMUR TERHADAP PAIMAN SANTOSO S.PT', '2020-12-01', '2021-06-16', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (97, 97, 'PENGARUH GORONTALO TERHADAP FEBRINA SURYATMI', '2020-11-15', '2021-06-11', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (98, 98, 'PENGARUH DI YOGYAKARTA TERHADAP GANTAR PRADIPTA', '2020-08-17', '2021-06-13', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (99, 99, 'PENGARUH KEPULAUAN RIAU TERHADAP BAKTI THAMRIN M.AK', '2021-03-07', '2021-06-22', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (100, 100, 'PENGARUH KALIMANTAN SELATAN TERHADAP ASMUNI DAROJAT', '2020-08-12', '2021-06-15', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (101, 101, 'PENGARUH PAPUA TERHADAP TITI WIDIASTUTI', '2020-12-04', '2021-06-22', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (102, 102, 'PENGARUH KEPULAUAN RIAU TERHADAP SIDIQ WINARNO', '2020-11-27', '2021-06-25', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (103, 103, 'PENGARUH BENGKULU TERHADAP ELON ARIFIN', '2020-08-16', '2021-06-16', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (104, 104, 'PENGARUH SULAWESI SELATAN TERHADAP PIA FUJIATI', '2021-04-22', '2021-06-14', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (105, 105, 'PENGARUH KALIMANTAN SELATAN TERHADAP BANARA AGUSTIAN', '2020-10-18', '2021-06-21', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (106, 106, 'PENGARUH JAWA TENGAH TERHADAP WANI RAHMAWATI', '2021-05-07', '2021-06-14', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (107, 107, 'PENGARUH SULAWESI SELATAN TERHADAP MILA MAHARANI', '2021-06-19', '2021-06-16', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (108, 108, 'PENGARUH JAWA TIMUR TERHADAP MAHESA MARYADI S.PT', '2021-05-07', '2021-06-24', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (109, 109, 'PENGARUH PAPUA TERHADAP IRAWATI ANANDYA', '2020-10-30', '2021-06-23', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (110, 110, 'PENGARUH SULAWESI SELATAN TERHADAP BALANGGA SIHOMBING', '2020-09-13', '2021-06-10', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (111, 111, 'PENGARUH ACEH TERHADAP NAJIB BUDIYANTO', '2020-12-10', '2021-06-15', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (112, 112, 'PENGARUH KALIMANTAN UTARA TERHADAP NIMAS ZAHRAH', '2021-02-23', '2021-06-23', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (113, 113, 'PENGARUH JAMBI TERHADAP OLIVIA MAYASARI', '2021-05-14', '2021-06-12', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (114, 114, 'PENGARUH BALI TERHADAP ULYA AZIZAH', '2021-05-31', '2021-06-22', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (115, 115, 'PENGARUH SULAWESI BARAT TERHADAP HARDANA WASITA', '2021-02-26', '2021-06-20', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (116, 116, 'PENGARUH KALIMANTAN UTARA TERHADAP GAMANI NUGRAHA', '2020-10-18', '2021-06-21', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (117, 117, 'PENGARUH SUMATERA BARAT TERHADAP SHERLY RAHIMAH', '2020-10-19', '2021-06-16', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (118, 118, 'PENGARUH DKI JAKARTA TERHADAP DALIMA DAMAYANTI', '2020-09-20', '2021-06-19', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (119, 119, 'PENGARUH MALUKU UTARA TERHADAP ULYA SALSABILLA', '2020-08-28', '2021-06-13', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (120, 120, 'PENGARUH PAPUA BARAT TERHADAP SIDIQ SAPTONO', '2020-11-08', '2021-06-22', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (121, 121, 'PENGARUH LAMPUNG TERHADAP JONO DIRGANTARA', '2021-01-08', '2021-06-14', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (122, 122, 'PENGARUH SULAWESI TENGAH TERHADAP JULIA YOLANDA', '2020-11-16', '2021-06-18', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (123, 123, 'PENGARUH KEPULAUAN RIAU TERHADAP INTAN FARIDA', '2020-10-16', '2021-06-14', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (124, 124, 'PENGARUH SULAWESI UTARA TERHADAP ZELDA NURDIYANTI', '2021-01-17', '2021-06-15', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (125, 125, 'PENGARUH SULAWESI BARAT TERHADAP LALA AGUSTINA', '2020-12-13', '2021-06-28', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (126, 126, 'PENGARUH MALUKU UTARA TERHADAP LUWES SIHOMBING', '2020-10-21', '2021-06-27', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (127, 127, 'PENGARUH PAPUA BARAT TERHADAP PURWANTO SANTOSO S.E.I', '2021-06-25', '2021-06-16', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (128, 128, 'PENGARUH DI YOGYAKARTA TERHADAP PURWA HAIKAL', '2020-08-04', '2021-06-28', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (129, 129, 'PENGARUH DI YOGYAKARTA TERHADAP EJA ARDIANTO S.I.KOM', '2021-02-28', '2021-06-09', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (130, 130, 'PENGARUH SUMATERA BARAT TERHADAP LEGA YUDHISTIRA', '2021-05-07', '2021-06-27', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (131, 131, 'PENGARUH GORONTALO TERHADAP HALIM SIREGAR', '2021-05-23', '2021-06-12', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (132, 132, 'PENGARUH BALI TERHADAP GADA KUSWOYO', '2021-02-15', '2021-06-10', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (133, 133, 'PENGARUH BENGKULU TERHADAP FEBI UTAMI S.I.KOM', '2020-07-03', '2021-06-21', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (134, 134, 'PENGARUH SULAWESI UTARA TERHADAP ROSA WINARSIH', '2020-12-02', '2021-06-20', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (135, 135, 'PENGARUH KEPULAUAN RIAU TERHADAP MARAS HIDAYANTO', '2021-06-01', '2021-06-29', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (136, 136, 'PENGARUH PAPUA TERHADAP DIRJA AHMAD', '2020-12-11', '2021-06-25', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (137, 137, 'PENGARUH BALI TERHADAP ZALINDRA AFIFAH M.FARM', '2021-05-20', '2021-06-27', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
